t0_path,t1_path,label,category,original_idx,rotation,sample_id
train/t0/natural_434_t0_rot270.npy,train/t1/natural_434_t1_rot270.npy,2,natural_change,104,rot270,natural_434
train/t0/mining_570_t0_rot0.npy,train/t1/mining_570_t1_rot0.npy,0,mining_emergence,105,rot0,mining_570
train/t0/mining_1523_t0_rot0.npy,train/t1/mining_1523_t1_rot0.npy,0,mining_emergence,106,rot0,mining_1523
train/t0/mining_1993_t0_rot0.npy,train/t1/mining_1993_t1_rot0.npy,0,mining_emergence,107,rot0,mining_1993
train/t0/natural_343_t0_rot0.npy,train/t1/natural_343_t1_rot0.npy,2,natural_change,108,rot0,natural_343
train/t0/natural_343_t0_rot90.npy,train/t1/natural_343_t1_rot90.npy,2,natural_change,108,rot90,natural_343
train/t0/natural_343_t0_rot180.npy,train/t1/natural_343_t1_rot180.npy,2,natural_change,108,rot180,natural_343
train/t0/natural_343_t0_rot270.npy,train/t1/natural_343_t1_rot270.npy,2,natural_change,108,rot270,natural_343
train/t0/mining_1500_t0_rot0.npy,train/t1/mining_1500_t1_rot0.npy,0,mining_emergence,109,rot0,mining_1500
train/t0/human_41_t0_rot0.npy,train/t1/human_41_t1_rot0.npy,1,human_activity,110,rot0,human_41
train/t0/human_41_t0_rot90.npy,train/t1/human_41_t1_rot90.npy,1,human_activity,110,rot90,human_41
train/t0/human_41_t0_rot180.npy,train/t1/human_41_t1_rot180.npy,1,human_activity,110,rot180,human_41
train/t0/human_41_t0_rot270.npy,train/t1/human_41_t1_rot270.npy,1,human_activity,110,rot270,human_41
train/t0/human_41_t0_rot90.npy,train/t1/human_41_t1_rot90.npy,1,human_activity,110,rot90,human_41
train/t0/mining_549_t0_rot0.npy,train/t1/mining_549_t1_rot0.npy,0,mining_emergence,111,rot0,mining_549
train/t0/mining_887_t0_rot0.npy,train/t1/mining_887_t1_rot0.npy,0,mining_emergence,112,rot0,mining_887
train/t0/mining_234_t0_rot0.npy,train/t1/mining_234_t1_rot0.npy,0,mining_emergence,113,rot0,mining_234
train/t0/mining_207_t0_rot0.npy,train/t1/mining_207_t1_rot0.npy,0,mining_emergence,114,rot0,mining_207
train/t0/mining_1180_t0_rot0.npy,train/t1/mining_1180_t1_rot0.npy,0,mining_emergence,115,rot0,mining_1180
train/t0/human_89_t0_rot0.npy,train/t1/human_89_t1_rot0.npy,1,human_activity,116,rot0,human_89
train/t0/human_89_t0_rot90.npy,train/t1/human_89_t1_rot90.npy,1,human_activity,116,rot90,human_89
train/t0/human_89_t0_rot180.npy,train/t1/human_89_t1_rot180.npy,1,human_activity,116,rot180,human_89
train/t0/human_89_t0_rot270.npy,train/t1/human_89_t1_rot270.npy,1,human_activity,116,rot270,human_89
train/t0/human_89_t0_rot90.npy,train/t1/human_89_t1_rot90.npy,1,human_activity,116,rot90,human_89
train/t0/mining_1105_t0_rot0.npy,train/t1/mining_1105_t1_rot0.npy,0,mining_emergence,117,rot0,mining_1105
train/t0/mining_1083_t0_rot0.npy,train/t1/mining_1083_t1_rot0.npy,0,mining_emergence,118,rot0,mining_1083
train/t0/mining_1393_t0_rot0.npy,train/t1/mining_1393_t1_rot0.npy,0,mining_emergence,119,rot0,mining_1393
train/t0/mining_466_t0_rot0.npy,train/t1/mining_466_t1_rot0.npy,0,mining_emergence,120,rot0,mining_466
train/t0/human_76_t0_rot0.npy,train/t1/human_76_t1_rot0.npy,1,human_activity,121,rot0,human_76
train/t0/human_76_t0_rot90.npy,train/t1/human_76_t1_rot90.npy,1,human_activity,121,rot90,human_76
train/t0/human_76_t0_rot180.npy,train/t1/human_76_t1_rot180.npy,1,human_activity,121,rot180,human_76
train/t0/human_76_t0_rot270.npy,train/t1/human_76_t1_rot270.npy,1,human_activity,121,rot270,human_76
train/t0/human_76_t0_rot90.npy,train/t1/human_76_t1_rot90.npy,1,human_activity,121,rot90,human_76
train/t0/mining_1552_t0_rot0.npy,train/t1/mining_1552_t1_rot0.npy,0,mining_emergence,122,rot0,mining_1552
train/t0/mining_1809_t0_rot0.npy,train/t1/mining_1809_t1_rot0.npy,0,mining_emergence,123,rot0,mining_1809
train/t0/mining_626_t0_rot0.npy,train/t1/mining_626_t1_rot0.npy,0,mining_emergence,124,rot0,mining_626
train/t0/mining_278_t0_rot0.npy,train/t1/mining_278_t1_rot0.npy,0,mining_emergence,125,rot0,mining_278
train/t0/natural_134_t0_rot0.npy,train/t1/natural_134_t1_rot0.npy,2,natural_change,126,rot0,natural_134
train/t0/natural_134_t0_rot90.npy,train/t1/natural_134_t1_rot90.npy,2,natural_change,126,rot90,natural_134
train/t0/natural_134_t0_rot180.npy,train/t1/natural_134_t1_rot180.npy,2,natural_change,126,rot180,natural_134
train/t0/natural_134_t0_rot270.npy,train/t1/natural_134_t1_rot270.npy,2,natural_change,126,rot270,natural_134
train/t0/mining_491_t0_rot0.npy,train/t1/mining_491_t1_rot0.npy,0,mining_emergence,127,rot0,mining_491
train/t0/mining_992_t0_rot0.npy,train/t1/mining_992_t1_rot0.npy,0,mining_emergence,128,rot0,mining_992
train/t0/mining_672_t0_rot0.npy,train/t1/mining_672_t1_rot0.npy,0,mining_emergence,129,rot0,mining_672
train/t0/mining_1550_t0_rot0.npy,train/t1/mining_1550_t1_rot0.npy,0,mining_emergence,130,rot0,mining_1550
train/t0/mining_430_t0_rot0.npy,train/t1/mining_430_t1_rot0.npy,0,mining_emergence,131,rot0,mining_430
train/t0/mining_1292_t0_rot0.npy,train/t1/mining_1292_t1_rot0.npy,0,mining_emergence,132,rot0,mining_1292
train/t0/mining_8_t0_rot0.npy,train/t1/mining_8_t1_rot0.npy,0,mining_emergence,133,rot0,mining_8
train/t0/mining_1516_t0_rot0.npy,train/t1/mining_1516_t1_rot0.npy,0,mining_emergence,134,rot0,mining_1516
train/t0/mining_1990_t0_rot0.npy,train/t1/mining_1990_t1_rot0.npy,0,mining_emergence,135,rot0,mining_1990
train/t0/mining_1408_t0_rot0.npy,train/t1/mining_1408_t1_rot0.npy,0,mining_emergence,136,rot0,mining_1408
train/t0/human_278_t0_rot0.npy,train/t1/human_278_t1_rot0.npy,1,human_activity,137,rot0,human_278
train/t0/human_278_t0_rot90.npy,train/t1/human_278_t1_rot90.npy,1,human_activity,137,rot90,human_278
train/t0/human_278_t0_rot180.npy,train/t1/human_278_t1_rot180.npy,1,human_activity,137,rot180,human_278
train/t0/human_278_t0_rot270.npy,train/t1/human_278_t1_rot270.npy,1,human_activity,137,rot270,human_278
train/t0/human_278_t0_rot90.npy,train/t1/human_278_t1_rot90.npy,1,human_activity,137,rot90,human_278
train/t0/mining_871_t0_rot0.npy,train/t1/mining_871_t1_rot0.npy,0,mining_emergence,138,rot0,mining_871
train/t0/mining_1202_t0_rot0.npy,train/t1/mining_1202_t1_rot0.npy,0,mining_emergence,139,rot0,mining_1202
train/t0/mining_2072_t0_rot0.npy,train/t1/mining_2072_t1_rot0.npy,0,mining_emergence,140,rot0,mining_2072
train/t0/mining_1276_t0_rot0.npy,train/t1/mining_1276_t1_rot0.npy,0,mining_emergence,141,rot0,mining_1276
train/t0/mining_974_t0_rot0.npy,train/t1/mining_974_t1_rot0.npy,0,mining_emergence,142,rot0,mining_974
train/t0/mining_1221_t0_rot0.npy,train/t1/mining_1221_t1_rot0.npy,0,mining_emergence,143,rot0,mining_1221
train/t0/natural_275_t0_rot0.npy,train/t1/natural_275_t1_rot0.npy,2,natural_change,144,rot0,natural_275
train/t0/natural_275_t0_rot90.npy,train/t1/natural_275_t1_rot90.npy,2,natural_change,144,rot90,natural_275
train/t0/natural_275_t0_rot180.npy,train/t1/natural_275_t1_rot180.npy,2,natural_change,144,rot180,natural_275
train/t0/natural_275_t0_rot270.npy,train/t1/natural_275_t1_rot270.npy,2,natural_change,144,rot270,natural_275
train/t0/mining_1028_t0_rot0.npy,train/t1/mining_1028_t1_rot0.npy,0,mining_emergence,145,rot0,mining_1028
train/t0/mining_787_t0_rot0.npy,train/t1/mining_787_t1_rot0.npy,0,mining_emergence,146,rot0,mining_787
train/t0/mining_2167_t0_rot0.npy,train/t1/mining_2167_t1_rot0.npy,0,mining_emergence,147,rot0,mining_2167
train/t0/natural_332_t0_rot0.npy,train/t1/natural_332_t1_rot0.npy,2,natural_change,148,rot0,natural_332
train/t0/natural_332_t0_rot90.npy,train/t1/natural_332_t1_rot90.npy,2,natural_change,148,rot90,natural_332
train/t0/natural_332_t0_rot180.npy,train/t1/natural_332_t1_rot180.npy,2,natural_change,148,rot180,natural_332
train/t0/natural_332_t0_rot270.npy,train/t1/natural_332_t1_rot270.npy,2,natural_change,148,rot270,natural_332
train/t0/mining_13_t0_rot0.npy,train/t1/mining_13_t1_rot0.npy,0,mining_emergence,149,rot0,mining_13
train/t0/natural_331_t0_rot0.npy,train/t1/natural_331_t1_rot0.npy,2,natural_change,150,rot0,natural_331
train/t0/natural_331_t0_rot90.npy,train/t1/natural_331_t1_rot90.npy,2,natural_change,150,rot90,natural_331
train/t0/natural_331_t0_rot180.npy,train/t1/natural_331_t1_rot180.npy,2,natural_change,150,rot180,natural_331
train/t0/natural_331_t0_rot270.npy,train/t1/natural_331_t1_rot270.npy,2,natural_change,150,rot270,natural_331
train/t0/mining_2227_t0_rot0.npy,train/t1/mining_2227_t1_rot0.npy,0,mining_emergence,151,rot0,mining_2227
train/t0/mining_598_t0_rot0.npy,train/t1/mining_598_t1_rot0.npy,0,mining_emergence,152,rot0,mining_598
train/t0/mining_779_t0_rot0.npy,train/t1/mining_779_t1_rot0.npy,0,mining_emergence,153,rot0,mining_779
train/t0/mining_633_t0_rot0.npy,train/t1/mining_633_t1_rot0.npy,0,mining_emergence,154,rot0,mining_633
train/t0/human_139_t0_rot0.npy,train/t1/human_139_t1_rot0.npy,1,human_activity,155,rot0,human_139
train/t0/human_139_t0_rot90.npy,train/t1/human_139_t1_rot90.npy,1,human_activity,155,rot90,human_139
train/t0/human_139_t0_rot180.npy,train/t1/human_139_t1_rot180.npy,1,human_activity,155,rot180,human_139
train/t0/human_139_t0_rot270.npy,train/t1/human_139_t1_rot270.npy,1,human_activity,155,rot270,human_139
train/t0/human_139_t0_rot90.npy,train/t1/human_139_t1_rot90.npy,1,human_activity,155,rot90,human_139
train/t0/natural_445_t0_rot0.npy,train/t1/natural_445_t1_rot0.npy,2,natural_change,156,rot0,natural_445
train/t0/natural_445_t0_rot90.npy,train/t1/natural_445_t1_rot90.npy,2,natural_change,156,rot90,natural_445
train/t0/natural_445_t0_rot180.npy,train/t1/natural_445_t1_rot180.npy,2,natural_change,156,rot180,natural_445
train/t0/natural_445_t0_rot270.npy,train/t1/natural_445_t1_rot270.npy,2,natural_change,156,rot270,natural_445
train/t0/mining_502_t0_rot0.npy,train/t1/mining_502_t1_rot0.npy,0,mining_emergence,157,rot0,mining_502
train/t0/mining_2338_t0_rot0.npy,train/t1/mining_2338_t1_rot0.npy,0,mining_emergence,158,rot0,mining_2338
train/t0/human_178_t0_rot0.npy,train/t1/human_178_t1_rot0.npy,1,human_activity,159,rot0,human_178
train/t0/human_178_t0_rot90.npy,train/t1/human_178_t1_rot90.npy,1,human_activity,159,rot90,human_178
train/t0/human_178_t0_rot180.npy,train/t1/human_178_t1_rot180.npy,1,human_activity,159,rot180,human_178
train/t0/human_178_t0_rot270.npy,train/t1/human_178_t1_rot270.npy,1,human_activity,159,rot270,human_178
train/t0/human_178_t0_rot90.npy,train/t1/human_178_t1_rot90.npy,1,human_activity,159,rot90,human_178
train/t0/human_384_t0_rot0.npy,train/t1/human_384_t1_rot0.npy,1,human_activity,160,rot0,human_384
train/t0/human_384_t0_rot90.npy,train/t1/human_384_t1_rot90.npy,1,human_activity,160,rot90,human_384
train/t0/human_384_t0_rot180.npy,train/t1/human_384_t1_rot180.npy,1,human_activity,160,rot180,human_384
train/t0/human_384_t0_rot270.npy,train/t1/human_384_t1_rot270.npy,1,human_activity,160,rot270,human_384
train/t0/human_384_t0_rot90.npy,train/t1/human_384_t1_rot90.npy,1,human_activity,160,rot90,human_384
train/t0/natural_92_t0_rot0.npy,train/t1/natural_92_t1_rot0.npy,2,natural_change,161,rot0,natural_92
train/t0/natural_92_t0_rot90.npy,train/t1/natural_92_t1_rot90.npy,2,natural_change,161,rot90,natural_92
train/t0/natural_92_t0_rot180.npy,train/t1/natural_92_t1_rot180.npy,2,natural_change,161,rot180,natural_92
train/t0/natural_92_t0_rot270.npy,train/t1/natural_92_t1_rot270.npy,2,natural_change,161,rot270,natural_92
train/t0/mining_1754_t0_rot0.npy,train/t1/mining_1754_t1_rot0.npy,0,mining_emergence,162,rot0,mining_1754
train/t0/natural_120_t0_rot0.npy,train/t1/natural_120_t1_rot0.npy,2,natural_change,163,rot0,natural_120
train/t0/natural_120_t0_rot90.npy,train/t1/natural_120_t1_rot90.npy,2,natural_change,163,rot90,natural_120
train/t0/natural_120_t0_rot180.npy,train/t1/natural_120_t1_rot180.npy,2,natural_change,163,rot180,natural_120
train/t0/natural_120_t0_rot270.npy,train/t1/natural_120_t1_rot270.npy,2,natural_change,163,rot270,natural_120
train/t0/natural_179_t0_rot0.npy,train/t1/natural_179_t1_rot0.npy,2,natural_change,164,rot0,natural_179
train/t0/natural_179_t0_rot90.npy,train/t1/natural_179_t1_rot90.npy,2,natural_change,164,rot90,natural_179
train/t0/natural_179_t0_rot180.npy,train/t1/natural_179_t1_rot180.npy,2,natural_change,164,rot180,natural_179
train/t0/natural_179_t0_rot270.npy,train/t1/natural_179_t1_rot270.npy,2,natural_change,164,rot270,natural_179
train/t0/mining_12_t0_rot0.npy,train/t1/mining_12_t1_rot0.npy,0,mining_emergence,165,rot0,mining_12
train/t0/mining_2236_t0_rot0.npy,train/t1/mining_2236_t1_rot0.npy,0,mining_emergence,166,rot0,mining_2236
train/t0/mining_661_t0_rot0.npy,train/t1/mining_661_t1_rot0.npy,0,mining_emergence,167,rot0,mining_661
train/t0/mining_676_t0_rot0.npy,train/t1/mining_676_t1_rot0.npy,0,mining_emergence,168,rot0,mining_676
train/t0/mining_646_t0_rot0.npy,train/t1/mining_646_t1_rot0.npy,0,mining_emergence,169,rot0,mining_646
train/t0/natural_358_t0_rot0.npy,train/t1/natural_358_t1_rot0.npy,2,natural_change,170,rot0,natural_358
train/t0/natural_358_t0_rot90.npy,train/t1/natural_358_t1_rot90.npy,2,natural_change,170,rot90,natural_358
train/t0/natural_358_t0_rot180.npy,train/t1/natural_358_t1_rot180.npy,2,natural_change,170,rot180,natural_358
train/t0/natural_358_t0_rot270.npy,train/t1/natural_358_t1_rot270.npy,2,natural_change,170,rot270,natural_358
train/t0/mining_666_t0_rot0.npy,train/t1/mining_666_t1_rot0.npy,0,mining_emergence,171,rot0,mining_666
train/t0/natural_50_t0_rot0.npy,train/t1/natural_50_t1_rot0.npy,2,natural_change,172,rot0,natural_50
train/t0/natural_50_t0_rot90.npy,train/t1/natural_50_t1_rot90.npy,2,natural_change,172,rot90,natural_50
train/t0/natural_50_t0_rot180.npy,train/t1/natural_50_t1_rot180.npy,2,natural_change,172,rot180,natural_50
train/t0/natural_50_t0_rot270.npy,train/t1/natural_50_t1_rot270.npy,2,natural_change,172,rot270,natural_50
train/t0/mining_1389_t0_rot0.npy,train/t1/mining_1389_t1_rot0.npy,0,mining_emergence,173,rot0,mining_1389
train/t0/natural_194_t0_rot0.npy,train/t1/natural_194_t1_rot0.npy,2,natural_change,174,rot0,natural_194
train/t0/natural_194_t0_rot90.npy,train/t1/natural_194_t1_rot90.npy,2,natural_change,174,rot90,natural_194
train/t0/natural_194_t0_rot180.npy,train/t1/natural_194_t1_rot180.npy,2,natural_change,174,rot180,natural_194
train/t0/natural_194_t0_rot270.npy,train/t1/natural_194_t1_rot270.npy,2,natural_change,174,rot270,natural_194
train/t0/mining_637_t0_rot0.npy,train/t1/mining_637_t1_rot0.npy,0,mining_emergence,175,rot0,mining_637
train/t0/mining_2346_t0_rot0.npy,train/t1/mining_2346_t1_rot0.npy,0,mining_emergence,176,rot0,mining_2346
train/t0/mining_858_t0_rot0.npy,train/t1/mining_858_t1_rot0.npy,0,mining_emergence,177,rot0,mining_858
train/t0/mining_2171_t0_rot0.npy,train/t1/mining_2171_t1_rot0.npy,0,mining_emergence,178,rot0,mining_2171
train/t0/mining_1343_t0_rot0.npy,train/t1/mining_1343_t1_rot0.npy,0,mining_emergence,179,rot0,mining_1343
train/t0/mining_605_t0_rot0.npy,train/t1/mining_605_t1_rot0.npy,0,mining_emergence,180,rot0,mining_605
train/t0/human_206_t0_rot0.npy,train/t1/human_206_t1_rot0.npy,1,human_activity,181,rot0,human_206
train/t0/human_206_t0_rot90.npy,train/t1/human_206_t1_rot90.npy,1,human_activity,181,rot90,human_206
train/t0/human_206_t0_rot180.npy,train/t1/human_206_t1_rot180.npy,1,human_activity,181,rot180,human_206
train/t0/human_206_t0_rot270.npy,train/t1/human_206_t1_rot270.npy,1,human_activity,181,rot270,human_206
train/t0/human_206_t0_rot90.npy,train/t1/human_206_t1_rot90.npy,1,human_activity,181,rot90,human_206
train/t0/mining_158_t0_rot0.npy,train/t1/mining_158_t1_rot0.npy,0,mining_emergence,182,rot0,mining_158
train/t0/mining_768_t0_rot0.npy,train/t1/mining_768_t1_rot0.npy,0,mining_emergence,183,rot0,mining_768
train/t0/mining_831_t0_rot0.npy,train/t1/mining_831_t1_rot0.npy,0,mining_emergence,184,rot0,mining_831
train/t0/human_304_t0_rot0.npy,train/t1/human_304_t1_rot0.npy,1,human_activity,185,rot0,human_304
train/t0/human_304_t0_rot90.npy,train/t1/human_304_t1_rot90.npy,1,human_activity,185,rot90,human_304
train/t0/human_304_t0_rot180.npy,train/t1/human_304_t1_rot180.npy,1,human_activity,185,rot180,human_304
train/t0/human_304_t0_rot270.npy,train/t1/human_304_t1_rot270.npy,1,human_activity,185,rot270,human_304
train/t0/human_304_t0_rot90.npy,train/t1/human_304_t1_rot90.npy,1,human_activity,185,rot90,human_304
train/t0/mining_659_t0_rot0.npy,train/t1/mining_659_t1_rot0.npy,0,mining_emergence,186,rot0,mining_659
train/t0/mining_543_t0_rot0.npy,train/t1/mining_543_t1_rot0.npy,0,mining_emergence,187,rot0,mining_543
train/t0/mining_378_t0_rot0.npy,train/t1/mining_378_t1_rot0.npy,0,mining_emergence,188,rot0,mining_378
train/t0/mining_674_t0_rot0.npy,train/t1/mining_674_t1_rot0.npy,0,mining_emergence,189,rot0,mining_674
train/t0/mining_606_t0_rot0.npy,train/t1/mining_606_t1_rot0.npy,0,mining_emergence,190,rot0,mining_606
train/t0/human_333_t0_rot0.npy,train/t1/human_333_t1_rot0.npy,1,human_activity,191,rot0,human_333
train/t0/human_333_t0_rot90.npy,train/t1/human_333_t1_rot90.npy,1,human_activity,191,rot90,human_333
train/t0/human_333_t0_rot180.npy,train/t1/human_333_t1_rot180.npy,1,human_activity,191,rot180,human_333
train/t0/human_333_t0_rot270.npy,train/t1/human_333_t1_rot270.npy,1,human_activity,191,rot270,human_333
train/t0/human_333_t0_rot90.npy,train/t1/human_333_t1_rot90.npy,1,human_activity,191,rot90,human_333
train/t0/mining_1731_t0_rot0.npy,train/t1/mining_1731_t1_rot0.npy,0,mining_emergence,192,rot0,mining_1731
train/t0/mining_1000_t0_rot0.npy,train/t1/mining_1000_t1_rot0.npy,0,mining_emergence,193,rot0,mining_1000
train/t0/natural_119_t0_rot0.npy,train/t1/natural_119_t1_rot0.npy,2,natural_change,194,rot0,natural_119
train/t0/natural_119_t0_rot90.npy,train/t1/natural_119_t1_rot90.npy,2,natural_change,194,rot90,natural_119
train/t0/natural_119_t0_rot180.npy,train/t1/natural_119_t1_rot180.npy,2,natural_change,194,rot180,natural_119
train/t0/natural_119_t0_rot270.npy,train/t1/natural_119_t1_rot270.npy,2,natural_change,194,rot270,natural_119
train/t0/mining_893_t0_rot0.npy,train/t1/mining_893_t1_rot0.npy,0,mining_emergence,195,rot0,mining_893
train/t0/mining_1937_t0_rot0.npy,train/t1/mining_1937_t1_rot0.npy,0,mining_emergence,196,rot0,mining_1937
train/t0/mining_59_t0_rot0.npy,train/t1/mining_59_t1_rot0.npy,0,mining_emergence,197,rot0,mining_59
train/t0/mining_798_t0_rot0.npy,train/t1/mining_798_t1_rot0.npy,0,mining_emergence,198,rot0,mining_798
train/t0/natural_71_t0_rot0.npy,train/t1/natural_71_t1_rot0.npy,2,natural_change,199,rot0,natural_71
train/t0/natural_71_t0_rot90.npy,train/t1/natural_71_t1_rot90.npy,2,natural_change,199,rot90,natural_71
train/t0/natural_71_t0_rot180.npy,train/t1/natural_71_t1_rot180.npy,2,natural_change,199,rot180,natural_71
train/t0/natural_71_t0_rot270.npy,train/t1/natural_71_t1_rot270.npy,2,natural_change,199,rot270,natural_71
train/t0/mining_698_t0_rot0.npy,train/t1/mining_698_t1_rot0.npy,0,mining_emergence,200,rot0,mining_698
train/t0/mining_877_t0_rot0.npy,train/t1/mining_877_t1_rot0.npy,0,mining_emergence,201,rot0,mining_877
train/t0/mining_438_t0_rot0.npy,train/t1/mining_438_t1_rot0.npy,0,mining_emergence,202,rot0,mining_438
train/t0/mining_241_t0_rot0.npy,train/t1/mining_241_t1_rot0.npy,0,mining_emergence,203,rot0,mining_241
train/t0/natural_372_t0_rot0.npy,train/t1/natural_372_t1_rot0.npy,2,natural_change,204,rot0,natural_372
train/t0/natural_372_t0_rot90.npy,train/t1/natural_372_t1_rot90.npy,2,natural_change,204,rot90,natural_372
train/t0/natural_372_t0_rot180.npy,train/t1/natural_372_t1_rot180.npy,2,natural_change,204,rot180,natural_372
train/t0/natural_372_t0_rot270.npy,train/t1/natural_372_t1_rot270.npy,2,natural_change,204,rot270,natural_372
train/t0/natural_404_t0_rot0.npy,train/t1/natural_404_t1_rot0.npy,2,natural_change,205,rot0,natural_404
train/t0/natural_404_t0_rot90.npy,train/t1/natural_404_t1_rot90.npy,2,natural_change,205,rot90,natural_404
train/t0/natural_404_t0_rot180.npy,train/t1/natural_404_t1_rot180.npy,2,natural_change,205,rot180,natural_404
train/t0/natural_404_t0_rot270.npy,train/t1/natural_404_t1_rot270.npy,2,natural_change,205,rot270,natural_404
train/t0/human_223_t0_rot0.npy,train/t1/human_223_t1_rot0.npy,1,human_activity,206,rot0,human_223
train/t0/human_223_t0_rot90.npy,train/t1/human_223_t1_rot90.npy,1,human_activity,206,rot90,human_223
train/t0/human_223_t0_rot180.npy,train/t1/human_223_t1_rot180.npy,1,human_activity,206,rot180,human_223
train/t0/human_223_t0_rot270.npy,train/t1/human_223_t1_rot270.npy,1,human_activity,206,rot270,human_223
train/t0/human_223_t0_rot90.npy,train/t1/human_223_t1_rot90.npy,1,human_activity,206,rot90,human_223
train/t0/mining_1141_t0_rot0.npy,train/t1/mining_1141_t1_rot0.npy,0,mining_emergence,207,rot0,mining_1141
train/t0/mining_2298_t0_rot0.npy,train/t1/mining_2298_t1_rot0.npy,0,mining_emergence,208,rot0,mining_2298
train/t0/mining_372_t0_rot0.npy,train/t1/mining_372_t1_rot0.npy,0,mining_emergence,209,rot0,mining_372
train/t0/mining_561_t0_rot0.npy,train/t1/mining_561_t1_rot0.npy,0,mining_emergence,210,rot0,mining_561
train/t0/mining_38_t0_rot0.npy,train/t1/mining_38_t1_rot0.npy,0,mining_emergence,211,rot0,mining_38
train/t0/human_211_t0_rot0.npy,train/t1/human_211_t1_rot0.npy,1,human_activity,212,rot0,human_211
train/t0/human_211_t0_rot90.npy,train/t1/human_211_t1_rot90.npy,1,human_activity,212,rot90,human_211
train/t0/human_211_t0_rot180.npy,train/t1/human_211_t1_rot180.npy,1,human_activity,212,rot180,human_211
train/t0/human_211_t0_rot270.npy,train/t1/human_211_t1_rot270.npy,1,human_activity,212,rot270,human_211
train/t0/human_211_t0_rot90.npy,train/t1/human_211_t1_rot90.npy,1,human_activity,212,rot90,human_211
train/t0/human_10_t0_rot0.npy,train/t1/human_10_t1_rot0.npy,1,human_activity,213,rot0,human_10
train/t0/human_10_t0_rot90.npy,train/t1/human_10_t1_rot90.npy,1,human_activity,213,rot90,human_10
train/t0/human_10_t0_rot180.npy,train/t1/human_10_t1_rot180.npy,1,human_activity,213,rot180,human_10
train/t0/human_10_t0_rot270.npy,train/t1/human_10_t1_rot270.npy,1,human_activity,213,rot270,human_10
train/t0/human_10_t0_rot90.npy,train/t1/human_10_t1_rot90.npy,1,human_activity,213,rot90,human_10
train/t0/human_387_t0_rot0.npy,train/t1/human_387_t1_rot0.npy,1,human_activity,214,rot0,human_387
train/t0/human_387_t0_rot90.npy,train/t1/human_387_t1_rot90.npy,1,human_activity,214,rot90,human_387
train/t0/human_387_t0_rot180.npy,train/t1/human_387_t1_rot180.npy,1,human_activity,214,rot180,human_387
train/t0/human_387_t0_rot270.npy,train/t1/human_387_t1_rot270.npy,1,human_activity,214,rot270,human_387
train/t0/human_387_t0_rot90.npy,train/t1/human_387_t1_rot90.npy,1,human_activity,214,rot90,human_387
train/t0/mining_1366_t0_rot0.npy,train/t1/mining_1366_t1_rot0.npy,0,mining_emergence,215,rot0,mining_1366
train/t0/human_0_t0_rot0.npy,train/t1/human_0_t1_rot0.npy,1,human_activity,216,rot0,human_0
train/t0/human_0_t0_rot90.npy,train/t1/human_0_t1_rot90.npy,1,human_activity,216,rot90,human_0
train/t0/human_0_t0_rot180.npy,train/t1/human_0_t1_rot180.npy,1,human_activity,216,rot180,human_0
train/t0/human_0_t0_rot270.npy,train/t1/human_0_t1_rot270.npy,1,human_activity,216,rot270,human_0
train/t0/human_0_t0_rot90.npy,train/t1/human_0_t1_rot90.npy,1,human_activity,216,rot90,human_0
train/t0/mining_1794_t0_rot0.npy,train/t1/mining_1794_t1_rot0.npy,0,mining_emergence,217,rot0,mining_1794
train/t0/mining_665_t0_rot0.npy,train/t1/mining_665_t1_rot0.npy,0,mining_emergence,218,rot0,mining_665
train/t0/mining_905_t0_rot0.npy,train/t1/mining_905_t1_rot0.npy,0,mining_emergence,219,rot0,mining_905
train/t0/mining_1470_t0_rot0.npy,train/t1/mining_1470_t1_rot0.npy,0,mining_emergence,220,rot0,mining_1470
train/t0/mining_308_t0_rot0.npy,train/t1/mining_308_t1_rot0.npy,0,mining_emergence,221,rot0,mining_308
train/t0/mining_316_t0_rot0.npy,train/t1/mining_316_t1_rot0.npy,0,mining_emergence,222,rot0,mining_316
train/t0/mining_419_t0_rot0.npy,train/t1/mining_419_t1_rot0.npy,0,mining_emergence,223,rot0,mining_419
train/t0/mining_2161_t0_rot0.npy,train/t1/mining_2161_t1_rot0.npy,0,mining_emergence,224,rot0,mining_2161
train/t0/human_423_t0_rot0.npy,train/t1/human_423_t1_rot0.npy,1,human_activity,225,rot0,human_423
train/t0/human_423_t0_rot90.npy,train/t1/human_423_t1_rot90.npy,1,human_activity,225,rot90,human_423
train/t0/human_423_t0_rot180.npy,train/t1/human_423_t1_rot180.npy,1,human_activity,225,rot180,human_423
train/t0/human_423_t0_rot270.npy,train/t1/human_423_t1_rot270.npy,1,human_activity,225,rot270,human_423
train/t0/human_423_t0_rot90.npy,train/t1/human_423_t1_rot90.npy,1,human_activity,225,rot90,human_423
train/t0/human_115_t0_rot0.npy,train/t1/human_115_t1_rot0.npy,1,human_activity,226,rot0,human_115
train/t0/human_115_t0_rot90.npy,train/t1/human_115_t1_rot90.npy,1,human_activity,226,rot90,human_115
train/t0/human_115_t0_rot180.npy,train/t1/human_115_t1_rot180.npy,1,human_activity,226,rot180,human_115
train/t0/human_115_t0_rot270.npy,train/t1/human_115_t1_rot270.npy,1,human_activity,226,rot270,human_115
train/t0/human_115_t0_rot90.npy,train/t1/human_115_t1_rot90.npy,1,human_activity,226,rot90,human_115
train/t0/mining_923_t0_rot0.npy,train/t1/mining_923_t1_rot0.npy,0,mining_emergence,227,rot0,mining_923
